event_id,cluster,area_px,compactness,edge_density,mask_frac,scene_id,t0,t1
EV_0000208,0,30,0.32611688417357976,0.1642958748221906,0.03627311522048364,L15-0361E-1300N_1446_2989_13,2019_02,2019_03
EV_0000209,0,35,0.38046969820250975,0.1704781704781705,0.038115038115038115,L15-0361E-1300N_1446_2989_13,2019_03,2019_04
EV_0000210,0,56,0.6872233923016505,0.20772946859903382,0.033816425120772944,L15-0361E-1300N_1446_2989_13,2019_03,2019_04
EV_0000211,0,47,0.5356062598932606,0.18718094157685763,0.02665910380034033,L15-0361E-1300N_1446_2989_13,2019_03,2019_04
EV_0000212,0,138,0.15433954651363707,0.10859950859950859,0.12432432432432433,L15-0361E-1300N_1446_2989_13,2019_03,2019_04
EV_0000213,0,138,0.15433954651363707,0.10239234449760766,0.12105263157894737,L15-0361E-1300N_1446_2989_13,2019_03,2019_04
EV_0000214,0,110,0.5529203068106355,0.12362362362362363,0.055055055055055056,L15-0361E-1300N_1446_2989_13,2019_04,2019_05
EV_0000215,0,35,1.099557426007534,0.14137214137214138,0.024255024255024255,L15-0361E-1300N_1446_2989_13,2019_04,2019_05
EV_0000216,0,154,0.9145657248094268,0.19144460028050492,0.10799438990182328,L15-0361E-1300N_1446_2989_13,2019_04,2019_05
EV_0000217,0,36,0.6483910246126469,0.195,0.0225,L15-0361E-1300N_1446_2989_13,2019_05,2019_06
EV_0000218,0,32,1.0053096466354596,0.19791666666666666,0.022222222222222223,L15-0361E-1300N_1446_2989_13,2019_05,2019_06
EV_0000219,0,35,1.099557426007534,0.16146916146916146,0.024255024255024255,L15-0361E-1300N_1446_2989_13,2019_06,2019_07
EV_0000220,0,42,1.0904701750260644,0.18421052631578946,0.02834008097165992,L15-0361E-1300N_1446_2989_13,2019_07,2019_08
EV_0000221,0,32,0.0475099077991474,0.21666666666666667,0.08819444444444445,L15-0361E-1300N_1446_2989_13,2019_08,2019_09
EV_0000222,0,42,1.0904701750260644,0.20850202429149797,0.02834008097165992,L15-0361E-1300N_1446_2989_13,2019_08,2019_09
EV_0000223,0,35,1.099557426007534,0.18364518364518365,0.024255024255024255,L15-0361E-1300N_1446_2989_13,2019_09,2019_10
EV_0000224,0,30,0.4808560177932642,0.15718349928876243,0.02844950213371266,L15-0361E-1300N_1446_2989_13,2019_09,2019_10
EV_0000225,0,41,1.0645065994302054,0.13157894736842105,0.02766531713900135,L15-0361E-1300N_1446_2989_13,2019_09,2019_10
EV_0000226,0,36,0.016609533685864125,0.11351351351351352,0.15135135135135136,L15-0361E-1300N_1446_2989_13,2019_09,2019_10
EV_0000227,0,35,0.09511742461233857,0.16632016632016633,0.06860706860706861,L15-0361E-1300N_1446_2989_13,2019_09,2019_10
EV_0000228,0,70,0.08291506672845951,0.12338425381903642,0.10399529964747356,L15-0361E-1300N_1446_2989_13,2019_09,2019_10
EV_0000229,0,31,0.007348522743243937,0.1379071379071379,0.2176022176022176,L15-0361E-1300N_1446_2989_13,2019_09,2019_10
EV_0000230,0,318,0.09070144308109272,0.15661375661375662,0.0955026455026455,L15-0361E-1300N_1446_2989_13,2019_09,2019_10
EV_0000231,0,78,0.11092993524321927,0.13043478260869565,0.09698996655518395,L15-0361E-1300N_1446_2989_13,2019_09,2019_10
EV_0000232,0,60,0.009282637572819547,0.15512465373961218,0.27631578947368424,L15-0361E-1300N_1446_2989_13,2019_09,2019_10
EV_0000233,0,60,0.006670330237413177,0.14097744360902256,0.2800751879699248,L15-0361E-1300N_1446_2989_13,2019_09,2019_10
EV_0000234,0,60,0.009400540390916956,0.1632928475033738,0.24561403508771928,L15-0361E-1300N_1446_2989_13,2019_09,2019_10
EV_0000235,0,154,0.5165672662298813,0.17251051893408134,0.12131837307152875,L15-0361E-1300N_1446_2989_13,2019_09,2019_10
EV_0000236,10,55,0.02800165393679318,0.1757631822386679,0.19611470860314523,L15-0361E-1300N_1446_2989_13,2019_09,2019_10
EV_0000237,0,32,0.025245979223496254,0.1875,0.11736111111111111,L15-0361E-1300N_1446_2989_13,2019_09,2019_10
EV_0000238,-1,36,0.008201241537368842,0.16013513513513514,0.20472972972972972,L15-0361E-1300N_1446_2989_13,2019_09,2019_10
EV_0000239,0,136,0.33902527340087724,0.1556122448979592,0.08316326530612245,L15-0361E-1300N_1446_2989_13,2019_09,2019_10
EV_0000240,0,32,0.025735927016560484,0.16875,0.11527777777777778,L15-0361E-1300N_1446_2989_13,2019_09,2019_10
EV_0000241,10,30,0.01420045287919153,0.18875,0.1375,L15-0361E-1300N_1446_2989_13,2019_09,2019_10
EV_0000242,0,32,0.013435927015471869,0.20277777777777778,0.15,L15-0361E-1300N_1446_2989_13,2019_09,2019_10
EV_0000243,0,30,0.03972706319071345,0.17042606516290726,0.17293233082706766,L15-0361E-1300N_1446_2989_13,2019_09,2019_10
EV_0000244,0,60,0.9617120355865284,0.12092731829573934,0.03759398496240601,L15-0361E-1300N_1446_2989_13,2019_10,2019_11
EV_0000245,0,30,1.1635528310716738,0.18421052631578946,0.021337126600284494,L15-0361E-1300N_1446_2989_13,2019_11,2019_12
EV_0000246,0,160,0.43482251251354775,0.11210317460317461,0.09523809523809523,L15-0361E-1300N_1446_2989_13,2019_11,2019_12
EV_0000247,0,160,0.43482251251354775,0.11875,0.13333333333333333,L15-0361E-1300N_1446_2989_13,2019_11,2019_12
EV_0000248,0,30,1.1635528310716738,0.18705547652916074,0.021337126600284494,L15-0361E-1300N_1446_2989_13,2019_11,2019_12
EV_0000249,0,96,0.08377580408991005,0.20188492063492064,0.09275793650793651,L15-0361E-1300N_1446_2989_13,2019_11,2019_12
EV_0000250,0,92,0.04405220608432372,0.1717171717171717,0.12424242424242424,L15-0361E-1300N_1446_2989_13,2019_11,2019_12
EV_0000251,0,80,0.06754297561684969,0.13356562137049943,0.10336817653890824,L15-0361E-1300N_1446_2989_13,2019_11,2019_12
EV_0000252,0,71,0.037603336082490155,0.06984126984126984,0.12486772486772486,L15-0361E-1300N_1446_2989_13,2019_12,2020_01
EV_0000253,0,69,0.05272226387692738,0.07815964523281596,0.11086474501108648,L15-0361E-1300N_1446_2989_13,2019_12,2020_01
EV_0000254,0,71,0.037603336082490155,0.08377518557794274,0.12513255567338283,L15-0361E-1300N_1446_2989_13,2019_12,2020_01
EV_0000255,0,71,0.05117838309429116,0.09312638580931264,0.11141906873614191,L15-0361E-1300N_1446_2989_13,2019_12,2020_01
EV_0000256,0,30,1.1635528310716738,0.04338549075391181,0.021337126600284494,L15-0361E-1300N_1446_2989_13,2019_12,2020_01
EV_0000257,0,95,0.6166349213571728,0.18229994700582935,0.050344462109167994,L15-0361E-1300N_1446_2989_13,2019_12,2020_01
EV_0000258,0,33,1.2412468513026753,0.25056689342403626,0.01870748299319728,L15-0368E-1245N_1474_3210_13,2018_03,2018_04
EV_0000259,0,37,0.5474807298618002,0.23202959830866807,0.025898520084566595,L15-0368E-1245N_1474_3210_13,2018_04,2018_06
EV_0000260,0,36,0.134479590363392,0.17994310099573257,0.059743954480796585,L15-0368E-1245N_1474_3210_13,2018_06,2018_07
EV_0000261,0,36,0.08261310117500312,0.1804054054054054,0.06756756756756757,L15-0368E-1245N_1474_3210_13,2018_06,2018_07
EV_0000262,0,44,0.03482743178363417,0.10254083484573502,0.16061705989110708,L15-0368E-1245N_1474_3210_13,2018_07,2018_08
EV_0000263,0,43,1.221156259237882,0.14839424141749724,0.023809523809523808,L15-0368E-1245N_1474_3210_13,2018_07,2018_08
EV_0000264,0,35,0.08031829280903081,0.08523908523908524,0.07137907137907137,L15-0368E-1245N_1474_3210_13,2018_08,2018_09
EV_0000265,0,39,0.03055041234226114,0.16335791264889393,0.09132161089052751,L15-0368E-1245N_1474_3210_13,2018_08,2018_09
EV_0000266,0,30,0.053428446482050265,0.16358463726884778,0.08321479374110953,L15-0368E-1245N_1474_3210_13,2018_10,2018_11
EV_0000267,0,31,0.9738937201781015,0.15592515592515593,0.021483021483021482,L15-0368E-1245N_1474_3210_13,2018_11,2018_12
EV_0000268,0,86,0.5852834346888087,0.22929171668667467,0.03441376550620248,L15-0368E-1245N_1474_3210_13,2018_11,2018_12
EV_0000269,0,36,0.2927010889692482,0.229375,0.041875,L15-0368E-1245N_1474_3210_13,2018_11,2018_12
EV_0000270,0,36,0.2927010889692482,0.25044616299821537,0.03985722784057109,L15-0368E-1245N_1474_3210_13,2018_11,2018_12
EV_0000271,0,48,0.1461518552836298,0.2099308610936518,0.06599622878692646,L15-0368E-1245N_1474_3210_13,2018_12,2019_01
EV_0000272,0,32,1.3260262104802993,0.20548780487804877,0.01951219512195122,L15-0368E-1245N_1474_3210_13,2018_12,2019_01
EV_0000273,0,36,0.9346887214509122,0.14527027027027026,0.024324324324324326,L15-0368E-1245N_1474_3210_13,2018_12,2019_01
EV_0000274,0,39,0.306305283533564,0.14345114345114346,0.062370062370062374,L15-0368E-1245N_1474_3210_13,2019_06,2019_07
EV_0000275,0,45,0.5522330830995407,0.1276595744680851,0.02735562310030395,L15-0368E-1245N_1474_3210_13,2019_06,2019_07
EV_0000276,0,45,0.9817477025423873,0.14634146341463414,0.02966381015161503,L15-0368E-1245N_1474_3210_13,2019_08,2019_09
EV_0000277,0,33,0.7199483151977507,0.18127883981542517,0.021753460777851022,L15-0368E-1245N_1474_3210_13,2019_09,2019_10
EV_0000278,0,36,0.042642034317493464,0.19891640866873064,0.11842105263157894,L15-0368E-1245N_1474_3210_13,2019_11,2019_12
EV_0000279,0,100,0.9696273614709027,0.20294784580498867,0.05668934240362812,L15-0368E-1245N_1474_3210_13,2019_11,2019_12
EV_0000280,2,2970,0.6372877659314503,0.18827238335435056,0.3745271122320303,L15-0368E-1245N_1474_3210_13,2019_11,2019_12
EV_0000281,0,51,0.4161631211550888,0.182010582010582,0.04126984126984127,L15-0387E-1276N_1549_3087_13,2018_01,2018_02
EV_0000282,0,42,0.06475802812701341,0.22652885443583118,0.11541774332472007,L15-0387E-1276N_1549_3087_13,2018_01,2018_02
EV_0000283,0,42,0.036253935510421144,0.21055900621118012,0.10496894409937889,L15-0387E-1276N_1549_3087_13,2018_01,2018_02
EV_0000284,0,30,2.0950803508343943,0.1902439024390244,0.018292682926829267,L15-0387E-1276N_1549_3087_13,2018_01,2018_02
EV_0000285,0,57,0.4659669652213144,0.20118983234180637,0.03136830719307734,L15-0387E-1276N_1549_3087_13,2018_02,2018_03
EV_0000286,0,42,2.4688003355261223,0.19503171247357293,0.022198731501057084,L15-0387E-1276N_1549_3087_13,2018_03,2018_04
EV_0000287,0,56,0.16137732187565806,0.18023255813953487,0.06501057082452431,L15-0387E-1276N_1549_3087_13,2018_04,2018_05
EV_0000288,0,49,0.1589387981586133,0.19200954084675015,0.06976744186046512,L15-0387E-1276N_1549_3087_13,2018_04,2018_05
EV_0000289,0,56,0.16036981100116204,0.16686046511627908,0.07209302325581396,L15-0387E-1276N_1549_3087_13,2018_04,2018_05
EV_0000290,0,31,7.499799207916238,0.19690660321237358,0.018441403926234383,L15-0387E-1276N_1549_3087_13,2018_04,2018_05
EV_0000291,0,45,0.4405212790484884,0.20454545454545456,0.03409090909090909,L15-0387E-1276N_1549_3087_13,2018_06,2018_07
EV_0000292,0,84,0.9131272756860235,0.21978021978021978,0.06153846153846154,L15-0387E-1276N_1549_3087_13,2018_07,2018_08
EV_0000293,0,42,0.6100208390968562,0.17559523809523808,0.025,L15-0387E-1276N_1549_3087_13,2018_07,2018_08
EV_0000294,0,30,1.137232438098685,0.1737179487179487,0.019230769230769232,L15-0387E-1276N_1549_3087_13,2018_07,2018_08
EV_0000295,0,145,0.07882929800724069,0.23697426239799121,0.09416195856873823,L15-0387E-1276N_1549_3087_13,2018_08,2018_09
EV_0000296,0,145,0.07882929800724069,0.23479427549194992,0.13416815742397137,L15-0387E-1276N_1549_3087_13,2018_08,2018_09
EV_0000297,0,145,0.07882929800724069,0.2361111111111111,0.11574074074074074,L15-0387E-1276N_1549_3087_13,2018_08,2018_09
EV_0000298,0,34,0.6724233378552432,0.18574108818011256,0.021263289555972485,L15-0387E-1276N_1549_3087_13,2018_08,2018_09
EV_0000299,0,106,0.4011892782888393,0.2265625,0.04600694444444445,L15-0387E-1276N_1549_3087_13,2018_08,2018_09
EV_0000300,0,40,0.32699436155881717,0.21904761904761905,0.03154761904761905,L15-0387E-1276N_1549_3087_13,2018_08,2018_09
EV_0000301,0,32,0.4838580221470281,0.22357723577235772,0.03484320557491289,L15-0387E-1276N_1549_3087_13,2018_08,2018_09
EV_0000302,0,40,1.9136339476124644,0.21014492753623187,0.020703933747412008,L15-0387E-1276N_1549_3087_13,2018_09,2018_10
EV_0000303,0,350,0.36349005906299336,0.18921417565485363,0.10785824345146379,L15-0387E-1276N_1549_3087_13,2018_09,2018_10
EV_0000304,0,35,3.054326169779478,0.18035714285714285,0.020833333333333332,L15-0387E-1276N_1549_3087_13,2018_09,2018_10
EV_0000305,0,35,0.5941733728736361,0.2081807081807082,0.021367521367521368,L15-0387E-1276N_1549_3087_13,2018_10,2018_11
EV_0000306,0,113,0.3422353683578368,0.18178104575163398,0.04616013071895425,L15-0387E-1276N_1549_3087_13,2018_11,2018_12
EV_0000307,0,192,0.512380923955208,0.16943396226415094,0.07245283018867925,L15-0387E-1276N_1549_3087_13,2018_11,2018_12
EV_0000308,0,42,0.2671287047042418,0.1937984496124031,0.05094130675526024,L15-0387E-1276N_1549_3087_13,2018_11,2018_12
EV_0000309,0,42,0.514274773129927,0.20226055919095776,0.044021415823914334,L15-0387E-1276N_1549_3087_13,2018_11,2018_12
EV_0000310,0,107,0.11782025906934308,0.18159100374843815,0.07871720116618076,L15-0387E-1276N_1549_3087_13,2018_12,2019_03
EV_0000311,0,95,0.1227416180540571,0.1517113783533765,0.08001850138760407,L15-0387E-1276N_1549_3087_13,2018_12,2019_03
EV_0000312,0,63,0.03685879539368302,0.2246900826446281,0.11725206611570248,L15-0387E-1276N_1549_3087_13,2018_12,2019_03
EV_0000313,0,63,0.04232629748222868,0.20999074930619796,0.10823311748381129,L15-0387E-1276N_1549_3087_13,2018_12,2019_03
EV_0000314,0,54,0.04344983913223686,0.18993506493506493,0.1038961038961039,L15-0387E-1276N_1549_3087_13,2018_12,2019_03
EV_0000315,0,63,0.05911178894077731,0.20691609977324263,0.1116780045351474,L15-0387E-1276N_1549_3087_13,2018_12,2019_03
EV_0000316,0,32,0.23212832405944264,0.2387975042541123,0.03403289846851957,L15-0387E-1276N_1549_3087_13,2019_05,2019_06
EV_0000317,0,45,0.23717936818953758,0.23125,0.04431818181818182,L15-0387E-1276N_1549_3087_13,2019_05,2019_06
EV_0000318,0,45,0.23717936818953758,0.2313946216385241,0.04878048780487805,L15-0387E-1276N_1549_3087_13,2019_05,2019_06
EV_0000319,0,160,0.4558351151128073,0.16666666666666666,0.08978675645342311,L15-0387E-1276N_1549_3087_13,2019_05,2019_06
EV_0000320,0,267,0.25538201637102165,0.2065850815850816,0.0777972027972028,L15-0387E-1276N_1549_3087_13,2019_06,2019_07
EV_0000321,0,32,1.7388681368325654,0.21926910299003322,0.0212624584717608,L15-0387E-1276N_1549_3087_13,2019_07,2019_08
EV_0000322,0,103,0.49361302516147776,0.14278959810874706,0.048699763593380616,L15-0387E-1276N_1549_3087_13,2019_07,2019_08
EV_0000323,0,34,0.8504362603166616,0.246875,0.02125,L15-0387E-1276N_1549_3087_13,2019_07,2019_08
EV_0000324,0,31,0.09151841632369813,0.1978021978021978,0.06288156288156288,L15-0387E-1276N_1549_3087_13,2019_08,2019_09
EV_0000325,0,39,1.1525015874778606,0.227061556329849,0.02264808362369338,L15-0387E-1276N_1549_3087_13,2019_08,2019_09
EV_0000326,0,44,6.522531353294716,0.1525974025974026,0.02857142857142857,L15-0387E-1276N_1549_3087_13,2019_08,2019_09
EV_0000327,0,35,0.9779464199013683,0.1454979129397734,0.020870602265951103,L15-0387E-1276N_1549_3087_13,2019_11,2019_12
EV_0000328,0,32,1.0053096466354596,0.09305555555555556,0.022222222222222223,L15-0434E-1218N_1736_3318_13,2018_11,2018_12
EV_0000329,0,32,0.2784791269951623,0.2378472222222222,0.052083333333333336,L15-0457E-1135N_1831_3648_13,2018_01,2018_02
EV_0000330,0,48,0.06826457553428879,0.16122448979591836,0.09387755102040816,L15-0457E-1135N_1831_3648_13,2018_01,2018_02
EV_0000331,0,54,0.11153583383692627,0.14375,0.07569444444444444,L15-0457E-1135N_1831_3648_13,2018_01,2018_02
EV_0000332,0,54,0.07065639453402112,0.152,0.08228571428571428,L15-0457E-1135N_1831_3648_13,2018_01,2018_02
EV_0000333,0,180,0.11736147592876256,0.16127401415571285,0.14964610717896865,L15-0457E-1135N_1831_3648_13,2018_03,2018_04
EV_0000334,0,180,0.0812722453925864,0.152,0.191,L15-0457E-1135N_1831_3648_13,2018_03,2018_04
EV_0000335,0,180,0.10636481422194835,0.1278825995807128,0.2431865828092243,L15-0457E-1135N_1831_3648_13,2018_03,2018_04
EV_0000336,0,256,0.1359491918890885,0.15783365570599614,0.16402321083172147,L15-0457E-1135N_1831_3648_13,2018_04,2018_05
EV_0000337,0,256,0.1359491918890885,0.14221938775510204,0.27168367346938777,L15-0457E-1135N_1831_3648_13,2018_04,2018_05
EV_0000338,0,41,0.4672309926728443,0.18174665617623917,0.03540519276160504,L15-0457E-1135N_1831_3648_13,2018_04,2018_05
EV_0000339,0,82,0.5519672923831809,0.17546583850931677,0.042443064182194616,L15-0457E-1135N_1831_3648_13,2018_05,2018_06
EV_0000340,0,56,0.7225882190390093,0.1111111111111111,0.05185185185185185,L15-0457E-1135N_1831_3648_13,2018_06,2018_07
EV_0000341,0,64,0.5745351393977822,0.20767982693347756,0.03461330448891293,L15-0457E-1135N_1831_3648_13,2018_07,2018_08
EV_0000342,10,58,0.012664241692604689,0.23563218390804597,0.4206896551724138,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000343,10,57,0.007533537392709983,0.22141560798548093,0.4056261343012704,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000344,8,59,0.00973500899883225,0.22807017543859648,0.38596491228070173,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000345,10,49,0.011996469900137908,0.2168421052631579,0.33789473684210525,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000346,10,90,0.013913545936156986,0.18560380725758477,0.21475312314098752,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000347,8,141,0.010184088241968236,0.26377597109304424,0.23938572719060525,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000348,8,205,0.01177007392011878,0.2573784722222222,0.2834201388888889,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000349,-1,111,0.01424375464945736,0.2277432712215321,0.20755693581780538,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000350,8,141,0.029852221488721093,0.2671814671814672,0.2555984555984556,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000351,10,75,0.009626344573871794,0.1818627450980392,0.17745098039215687,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000352,3,189,0.013545898724862185,0.15753968253968254,0.2853174603174603,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000353,10,63,0.010724954812240221,0.22615131578947367,0.2582236842105263,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000354,8,150,0.009224530209603182,0.25080558539205156,0.36466165413533835,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000355,10,75,0.008293476381860917,0.21015585721468075,0.19205630970336854,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000356,8,114,0.012040377824196756,0.2329059829059829,0.24305555555555555,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000357,10,102,0.004880868816805048,0.2368024132730015,0.3755656108597285,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000358,10,75,0.010083258898335189,0.23529411764705882,0.3568627450980392,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000359,10,75,0.0057419089463458944,0.23368298368298368,0.351981351981352,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000360,8,195,0.0038083356117522577,0.2389355742296919,0.3456582633053221,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000361,10,112,0.008599433526660505,0.2550925925925926,0.2351851851851852,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000362,8,151,0.018597807881229233,0.25,0.22371031746031747,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000363,10,112,0.009720107085935598,0.24716202270381837,0.2708978328173375,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000364,8,175,0.006844399098621206,0.24414850686037126,0.35108958837772397,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000365,8,195,0.016665323683459587,0.24772727272727274,0.33125,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000366,-1,95,0.012123566159975145,0.2406759906759907,0.243006993006993,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000367,6,221,0.015513240821872509,0.22167755991285404,0.3752723311546841,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000368,6,140,0.0075865386225426905,0.24332810047095763,0.3882783882783883,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000369,6,141,0.00980931445176499,0.23532608695652174,0.3760869565217391,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000370,8,35,0.0079919350467715,0.25354609929078015,0.16134751773049646,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000371,6,415,0.048331038989686756,0.1658568189180434,0.2588273404599935,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000372,6,410,0.05087178562392063,0.13811475409836066,0.3422131147540984,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000373,6,225,0.021428843527932638,0.1655328798185941,0.30763416477702193,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000374,7,194,0.033654892337509706,0.2125,0.2730263157894737,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000375,2,903,0.07164662148673444,0.15259308510638298,0.39361702127659576,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000376,6,225,0.010975488331725685,0.22409733124018838,0.33437990580847726,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000377,3,210,0.018817401556662044,0.2128267973856209,0.2741013071895425,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000378,6,421,0.046072437940860585,0.21545454545454545,0.36045454545454547,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000379,2,2014,0.03082754638459134,0.13416666666666666,0.47595238095238096,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000380,6,232,0.024830130485283052,0.20989304812834225,0.3333333333333333,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000381,3,210,0.03820185806071495,0.21486486486486486,0.34864864864864864,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000382,2,1968,0.02575374513906273,0.12723141837065888,0.5012441847884885,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000383,-1,191,0.029013563975294174,0.21875,0.2775,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000384,6,364,0.036622098284700186,0.16588235294117648,0.3686274509803922,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000385,7,315,0.08546872000578415,0.12854317732366513,0.4963744232036915,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000386,6,196,0.017178066915715377,0.18518518518518517,0.3851851851851852,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000387,6,220,0.023707653203421157,0.18154761904761904,0.3924319727891156,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000388,6,351,0.04998000162527623,0.15773420479302833,0.3904139433551198,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000389,7,299,0.029378813196814024,0.18089430894308944,0.489159891598916,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000390,2,1313,0.029232977040047115,0.14047619047619048,0.49157509157509155,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000391,2,1263,0.017996308419542674,0.13095975232198143,0.5411764705882353,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000392,2,825,0.016657907898073233,0.10838059231253938,0.6059651333753413,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000393,2,945,0.028253435446516047,0.15645277577505406,0.5267964431627012,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000394,2,1918,0.016022470023892846,0.13174296153019557,0.5426606490436278,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000395,2,1436,0.021107207032606216,0.1206977840641207,0.5794436586515794,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000396,2,668,0.013733970700976627,0.21493868450390188,0.39777034559643254,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000397,0,50,0.04493985098317499,0.19085365853658537,0.11280487804878049,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000398,6,312,0.021632175017801653,0.20760233918128654,0.3001949317738791,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000399,6,425,0.07885729577449001,0.14586894586894586,0.4113960113960114,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000400,0,168,0.04581731390691373,0.17532917532917533,0.2778932778932779,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000401,0,52,0.03715236912542963,0.16322701688555347,0.14133833646028768,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000402,0,66,0.017640925287955474,0.17073170731707318,0.21181001283697048,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000403,0,60,0.7176127324036667,0.1313953488372093,0.03488372093023256,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000404,6,230,0.045939280646867246,0.16335978835978837,0.35912698412698413,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000405,6,254,0.026896900665817677,0.1835985312117503,0.47123623011015914,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000406,2,554,0.01250360175476724,0.18414551987424208,0.3525713002470245,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000407,6,408,0.012629826173655684,0.22254901960784312,0.4212418300653595,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000408,10,151,0.03591245037377811,0.21424501424501424,0.20341880341880342,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000409,-1,121,0.02245113597344304,0.1925531914893617,0.24202127659574468,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000410,7,135,0.04307671047910314,0.2127659574468085,0.17345050878815912,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000411,3,314,0.01118699902433268,0.20899854862119013,0.4158200290275762,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000412,7,151,0.02184987590661716,0.1934782608695652,0.22782608695652173,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000413,6,499,0.04728991569323522,0.16262024736601008,0.47136967475950525,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000414,7,179,0.013508007283041646,0.20041928721174004,0.28553459119496855,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000415,0,125,0.03937697134743939,0.19183673469387755,0.12204081632653062,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
EV_0000416,10,147,0.012902084706418945,0.19297520661157025,0.2615702479338843,L15-0457E-1135N_1831_3648_13,2018_10,2018_11
